,Vol,De,arrival_real_date_planed,arrival_real_date_time_planed,arrival_real_date_time,month,hour,weekday,quarter,delay_in_minutes,duration_in_minutes,is_late
10615,M6874 AJT874 Amerijet International (M6 / AJT),Georgetown (GEO / SYCJ),2018-07-23,2018-07-23 11:59:00,2018-07-23 12:15:00,7,11,0,3,16.0,167.0,1
10616,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-23,2018-07-23 08:11:00,2018-07-23 08:08:00,7,8,0,3,-3.0,106.0,0
10617,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-23,2018-07-23 08:17:00,2018-07-23 08:17:00,7,8,0,3,0.0,99.0,0
10618,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-07-23,2018-07-23 09:11:00,2018-07-23 09:04:00,7,9,0,3,-7.0,102.0,0
10619,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-23,2018-07-23 09:14:00,2018-07-23 09:20:00,7,9,0,3,6.0,91.0,1
10621,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-23,2018-07-23 09:51:00,2018-07-23 09:52:00,7,9,0,3,1.0,197.0,1
10622,B61609 JBU1609 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-23,2018-07-23 10:59:00,2018-07-23 11:15:00,7,10,0,3,16.0,105.0,1
10623,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2018-07-23,2018-07-23 11:00:00,2018-07-23 10:58:00,7,11,0,3,-2.0,95.0,0
10624,S6301 KSZ301 Flag of Haiti Sunrise Airways (S6 / KSZ),Santiago de Cuba (SCU / MUCU),2018-07-23,2018-07-23 11:00:00,2018-07-23 12:03:00,7,11,0,3,63.0,123.0,1
10625,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-23,2018-07-23 11:26:00,2018-07-23 11:04:00,7,11,0,3,-22.0,193.0,0
10627,M6874 AJT874 Amerijet International (M6 / AJT),Georgetown (GEO / SYCJ),2018-07-23,2018-07-23 11:59:00,2018-07-23 12:15:00,7,11,0,3,16.0,167.0,1
10628,K9701 KFS701 Kalitta Charters (K9 / KFS),Miami (MIA / KMIA),2018-07-23,2018-07-23 12:02:00,2018-07-23 11:35:00,7,12,0,3,-27.0,93.0,0
10629,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2018-07-23,2018-07-23 12:19:00,2018-07-23 12:34:00,7,12,0,3,15.0,217.0,1
10630,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-23,2018-07-23 13:00:00,2018-07-23 12:31:00,7,13,0,3,-29.0,93.0,0
10631,WM809 WIA809 Winair (WM / WIA),Sint Maarten (SXM / TNCM),2018-07-23,2018-07-23 13:00:00,2018-07-23 12:53:00,7,13,0,3,-7.0,119.0,0
10633,AA936 AAL936 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-23,2018-07-23 13:18:00,2018-07-23 13:05:00,7,13,0,3,-13.0,195.0,0
10634,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-07-23,2018-07-23 14:31:00,2018-07-23 16:17:00,7,14,0,3,106.0,109.0,1
10635,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-07-23,2018-07-23 14:42:00,2018-07-23 15:02:00,7,14,0,3,20.0,157.0,1
10636,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-23,2018-07-23 15:43:00,2018-07-23 18:46:00,7,15,0,3,183.0,203.0,1
10637,AA971 AAL971 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-23,2018-07-23 15:51:00,2018-07-23 15:41:00,7,15,0,3,-10.0,105.0,0
10639,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-23,2018-07-23 16:56:00,2018-07-23 17:06:00,7,16,0,3,10.0,92.0,1
10640,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-23,2018-07-23 17:23:00,2018-07-23 19:17:00,7,17,0,3,114.0,96.0,1
10641,AF606 AFR606 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-07-23,2018-07-23 18:20:00,2018-07-23 18:22:00,7,18,0,3,2.0,98.0,1
10642,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 08:11:00,2018-07-24 07:51:00,7,8,1,3,-20.0,101.0,0
10643,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 08:17:00,2018-07-24 08:04:00,7,8,1,3,-13.0,93.0,0
10645,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 09:11:00,2018-07-24 09:10:00,7,9,1,3,-1.0,101.0,0
10646,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-24,2018-07-24 09:14:00,2018-07-24 09:00:00,7,9,1,3,-14.0,99.0,0
10647,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-24,2018-07-24 09:51:00,2018-07-24 09:15:00,7,9,1,3,-36.0,188.0,0
10648,B61609 JBU1609 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 10:59:00,2018-07-24 11:42:00,7,10,1,3,43.0,95.0,1
10649,AF619 AFR619 Air France (AF / AFR),Miami (MIA / KMIA),2018-07-24,2018-07-24 11:00:00,2018-07-24 10:43:00,7,11,1,3,-17.0,100.0,0
10651,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-24,2018-07-24 11:26:00,2018-07-24 10:58:00,7,11,1,3,-28.0,191.0,0
10652,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 08:11:00,2018-07-24 07:51:00,7,8,1,3,-20.0,101.0,0
10653,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 08:17:00,2018-07-24 08:04:00,7,8,1,3,-13.0,93.0,0
10654,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 09:11:00,2018-07-24 09:10:00,7,9,1,3,-1.0,101.0,0
10655,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-24,2018-07-24 09:14:00,2018-07-24 09:00:00,7,9,1,3,-14.0,99.0,0
10657,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-24,2018-07-24 09:51:00,2018-07-24 09:15:00,7,9,1,3,-36.0,188.0,0
10658,B61609 JBU1609 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 10:59:00,2018-07-24 11:42:00,7,10,1,3,43.0,95.0,1
10659,AF619 AFR619 Air France (AF / AFR),Miami (MIA / KMIA),2018-07-24,2018-07-24 11:00:00,2018-07-24 10:43:00,7,11,1,3,-17.0,100.0,0
10660,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-24,2018-07-24 11:26:00,2018-07-24 10:58:00,7,11,1,3,-28.0,191.0,0
10661,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2018-07-24,2018-07-24 11:52:00,2018-07-24 12:10:00,7,11,1,3,18.0,202.0,1
10663,K9701 KFS701 Kalitta Charters (K9 / KFS),Miami (MIA / KMIA),2018-07-24,2018-07-24 12:02:00,2018-07-24 13:25:00,7,12,1,3,83.0,93.0,1
10664,TX556 FWI56Y Air Caraïbes (TX / FWI),Paris (ORY / LFPO),2018-07-24,2018-07-24 12:40:00,2018-07-24 12:38:00,7,12,1,3,-2.0,521.0,0
10665,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-24,2018-07-24 13:00:00,2018-07-24 12:56:00,7,13,1,3,-4.0,102.0,0
10666,JY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2018-07-24,2018-07-24 13:00:00,2018-07-24 13:08:00,7,13,1,3,8.0,58.0,1
10667,AC1814 ROU1814 Air Canada (AC / ACA),Montreal (YUL / CYUL),2018-07-24,2018-07-24 13:20:00,2018-07-24 13:19:00,7,13,1,3,-1.0,220.0,0
10669,AA936 AAL936 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-24,2018-07-24 13:25:00,2018-07-24 14:57:00,7,13,1,3,92.0,191.0,1
10670,S6305 KSZ305 Flag of Haiti Sunrise Airways (S6 / KSZ),Havana (HAV / MUHA),2018-07-24,2018-07-24 14:00:00,2018-07-24 14:17:00,7,14,1,3,17.0,137.0,1
10671,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-07-24,2018-07-24 14:31:00,2018-07-24 16:02:00,7,14,1,3,91.0,109.0,1
10672,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-07-24,2018-07-24 14:42:00,2018-07-24 14:23:00,7,14,1,3,-19.0,161.0,0
10673,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-24,2018-07-24 15:34:00,2018-07-24 15:56:00,7,15,1,3,22.0,208.0,1
10675,AA971 AAL971 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-24,2018-07-24 15:51:00,2018-07-24 18:49:00,7,15,1,3,178.0,104.0,1
10676,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 16:56:00,2018-07-24 16:33:00,7,16,1,3,-23.0,101.0,0
10677,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-24,2018-07-24 17:23:00,2018-07-24 17:36:00,7,17,1,3,13.0,100.0,1
10678,S6303 KSZ303 Flag of Haiti Sunrise Airways (S6 / KSZ),Camaguey (CMW / MUCM),2018-07-24,2018-07-24 19:00:00,2018-07-24 19:14:00,7,19,1,3,14.0,104.0,1
10679,UP193 BHS193 Bahamasair (UP / BHS),Nassau (NAS / MYNN),2018-07-25,2018-07-25 07:00:00,2018-07-25 08:08:00,7,7,2,3,68.0,120.0,1
10681,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-25,2018-07-25 08:11:00,2018-07-25 07:52:00,7,8,2,3,-19.0,100.0,0
10682,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-25,2018-07-25 08:17:00,2018-07-25 08:12:00,7,8,2,3,-5.0,92.0,0
10683,M68343 AJT8343 Amerijet International (M6 / AJT),"the star is in the center of gravity of the triangle, so the x-pos is irrational (tan(30 deg) * 15) San Juan (SJU / TJSJ)",2018-07-25,2018-07-25 08:44:00,2018-07-25 08:28:00,7,8,2,3,-16.0,60.0,0
10684,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-07-25,2018-07-25 09:11:00,2018-07-25 09:04:00,7,9,2,3,-7.0,99.0,0
10685,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-25,2018-07-25 09:14:00,2018-07-25 09:14:00,7,9,2,3,0.0,107.0,0
10687,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-25,2018-07-25 09:29:00,2018-07-25 09:28:00,7,9,2,3,-1.0,188.0,0
10688,UP193 BHS193 Bahamasair (UP / BHS),Nassau (NAS / MYNN),2018-07-25,2018-07-25 07:00:00,2018-07-25 08:08:00,7,7,2,3,68.0,120.0,1
10689,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-25,2018-07-25 08:11:00,2018-07-25 07:52:00,7,8,2,3,-19.0,100.0,0
10690,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-25,2018-07-25 08:17:00,2018-07-25 08:12:00,7,8,2,3,-5.0,92.0,0
10691,M68343 AJT8343 Amerijet International (M6 / AJT),"the star is in the center of gravity of the triangle, so the x-pos is irrational (tan(30 deg) * 15) San Juan (SJU / TJSJ)",2018-07-25,2018-07-25 08:44:00,2018-07-25 08:28:00,7,8,2,3,-16.0,60.0,0
10693,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-07-25,2018-07-25 09:11:00,2018-07-25 09:04:00,7,9,2,3,-7.0,99.0,0
10694,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-25,2018-07-25 09:14:00,2018-07-25 09:14:00,7,9,2,3,0.0,107.0,0
10695,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-25,2018-07-25 09:29:00,2018-07-25 09:28:00,7,9,2,3,-1.0,188.0,0
10696,B61609 JBU1609 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-25,2018-07-25 10:59:00,2018-07-25 13:03:00,7,10,2,3,124.0,108.0,1
10697,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-25,2018-07-25 11:26:00,2018-07-25 12:48:00,7,11,2,3,82.0,190.0,1
10699,K9701 KFS701 Kalitta Charters (K9 / KFS),Miami (MIA / KMIA),2018-07-25,2018-07-25 11:32:00,2018-07-25 12:24:00,7,11,2,3,52.0,96.0,1
10700,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2018-07-25,2018-07-25 11:46:00,2018-07-25 12:20:00,7,11,2,3,34.0,206.0,1
10701,TX558 FWI558 Air Caraïbes (TX / FWI),Paris (ORY / LFPO),2018-07-25,2018-07-25 12:40:00,2018-07-25 13:34:00,7,12,2,3,54.0,534.0,1
10702,WM809 WIA809 Winair (WM / WIA),Sint Maarten (SXM / TNCM),2018-07-25,2018-07-25 13:00:00,2018-07-25 13:00:00,7,13,2,3,0.0,150.0,0
10705,AA936 AAL936 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-25,2018-07-25 13:18:00,2018-07-25 13:53:00,7,13,2,3,35.0,206.0,1
10706,TS664 TSC664 Air Transat (TS / TSC),Montreal (YUL / CYUL),2018-07-25,2018-07-25 14:05:00,2018-07-25 14:24:00,7,14,2,3,19.0,233.0,1
10707,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-07-25,2018-07-25 14:31:00,2018-07-25 14:43:00,7,14,2,3,12.0,117.0,1
10708,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-07-25,2018-07-25 14:42:00,2018-07-25 14:36:00,7,14,2,3,-6.0,175.0,0
10709,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-25,2018-07-25 15:43:00,2018-07-25 16:00:00,7,15,2,3,17.0,211.0,1
10711,AA971 AAL971 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-25,2018-07-25 15:51:00,2018-07-25 17:53:00,7,15,2,3,122.0,99.0,1
10712,AA2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-25,2018-07-25 16:56:00,2018-07-25 16:56:00,7,16,2,3,0.0,131.0,0
10713,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-25,2018-07-25 17:23:00,2018-07-25 19:16:00,7,17,2,3,113.0,101.0,1
10714,AF606 AFR606 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-07-25,2018-07-25 18:20:00,2018-07-25 18:38:00,7,18,2,3,18.0,102.0,1
10715,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 08:11:00,2018-07-26 07:54:00,7,8,3,3,-17.0,116.0,0
10717,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 08:17:00,2018-07-26 08:04:00,7,8,3,3,-13.0,94.0,0
10718,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 09:11:00,2018-07-26 09:09:00,7,9,3,3,-2.0,114.0,0
10719,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-26,2018-07-26 09:14:00,2018-07-26 08:58:00,7,9,3,3,-16.0,97.0,0
10720,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-26,2018-07-26 09:27:00,2018-07-26 09:23:00,7,9,3,3,-4.0,186.0,0
10721,B61609 JBU1609 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 10:59:00,2018-07-26 10:54:00,7,10,3,3,-5.0,96.0,0
10723,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2018-07-26,2018-07-26 11:00:00,2018-07-26 11:17:00,7,11,3,3,17.0,115.0,1
10724,AA1517 AAL1517 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 08:11:00,2018-07-26 07:54:00,7,8,3,3,-17.0,116.0,0
10725,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 08:17:00,2018-07-26 08:04:00,7,8,3,3,-13.0,94.0,0
10726,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 09:11:00,2018-07-26 09:09:00,7,9,3,3,-2.0,114.0,0
10727,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-26,2018-07-26 09:14:00,2018-07-26 08:58:00,7,9,3,3,-16.0,97.0,0
10729,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-26,2018-07-26 09:27:00,2018-07-26 09:23:00,7,9,3,3,-4.0,186.0,0
10730,B61609 JBU1609 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 10:59:00,2018-07-26 10:54:00,7,10,3,3,-5.0,96.0,0
10731,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2018-07-26,2018-07-26 11:00:00,2018-07-26 11:17:00,7,11,3,3,17.0,115.0,1
10732,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-26,2018-07-26 11:26:00,2018-07-26 11:29:00,7,11,3,3,3.0,205.0,1
10733,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2018-07-26,2018-07-26 12:19:00,2018-07-26 12:25:00,7,12,3,3,6.0,217.0,1
10735,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-26,2018-07-26 13:00:00,2018-07-26 12:50:00,7,13,3,3,-10.0,98.0,0
10736,AC1814 ROU1814 Air Canada (AC / ACA),Montreal (YUL / CYUL),2018-07-26,2018-07-26 13:20:00,2018-07-26 13:19:00,7,13,3,3,-1.0,231.0,0
10737,AA936 AAL936 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-26,2018-07-26 13:25:00,2018-07-26 14:30:00,7,13,3,3,65.0,229.0,1
10738,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-07-26,2018-07-26 14:31:00,2018-07-26 14:15:00,7,14,3,3,-16.0,109.0,0
10739,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-07-26,2018-07-26 14:42:00,2018-07-26 14:43:00,7,14,3,3,1.0,175.0,1
10741,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-26,2018-07-26 15:43:00,2018-07-26 16:04:00,7,15,3,3,21.0,236.0,1
10742,AA971 AAL971 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-26,2018-07-26 15:51:00,2018-07-26 16:11:00,7,15,3,3,20.0,110.0,1
10743,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 16:56:00,2018-07-26 17:31:00,7,16,3,3,35.0,91.0,1
10744,S6305 KSZ305 Flag of Haiti Sunrise Airways (S6 / KSZ),Havana (HAV / MUHA),2018-07-26,2018-07-26 17:00:00,2018-07-26 17:00:00,7,17,3,3,0.0,120.0,0
10745,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-26,2018-07-26 17:23:00,2018-07-26 17:34:00,7,17,3,3,11.0,92.0,1
10747,AF606 AFR606 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-07-26,2018-07-26 18:20:00,2018-07-26 18:34:00,7,18,3,3,14.0,101.0,1
10749,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-27,2018-07-27 08:17:00,2018-07-27 08:13:00,7,8,4,3,-4.0,97.0,0
10750,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-07-27,2018-07-27 09:11:00,2018-07-27 09:08:00,7,9,4,3,-3.0,100.0,0
10751,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-27,2018-07-27 09:14:00,2018-07-27 09:06:00,7,9,4,3,-8.0,97.0,0
10753,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-27,2018-07-27 09:51:00,2018-07-27 09:35:00,7,9,4,3,-16.0,191.0,0
10754,B61609 JBU1609 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-27,2018-07-27 10:59:00,2018-07-27 10:40:00,7,10,4,3,-19.0,89.0,0
10755,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2018-07-27,2018-07-27 11:00:00,2018-07-27 10:56:00,7,11,4,3,-4.0,109.0,0
10756,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-27,2018-07-27 11:26:00,2018-07-27 11:06:00,7,11,4,3,-20.0,205.0,0
10757,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2018-07-27,2018-07-27 12:19:00,2018-07-27 12:03:00,7,12,4,3,-16.0,222.0,0
10759,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-27,2018-07-27 13:00:00,2018-07-27 13:04:00,7,13,4,3,4.0,114.0,1
10761,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-27,2018-07-27 08:17:00,2018-07-27 08:13:00,7,8,4,3,-4.0,97.0,0
10762,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2018-07-27,2018-07-27 09:11:00,2018-07-27 09:08:00,7,9,4,3,-3.0,100.0,0
10763,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-27,2018-07-27 09:14:00,2018-07-27 09:06:00,7,9,4,3,-8.0,97.0,0
10765,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-27,2018-07-27 09:51:00,2018-07-27 09:35:00,7,9,4,3,-16.0,191.0,0
10766,B61609 JBU1609 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-27,2018-07-27 10:59:00,2018-07-27 10:40:00,7,10,4,3,-19.0,89.0,0
10767,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2018-07-27,2018-07-27 11:00:00,2018-07-27 10:56:00,7,11,4,3,-4.0,109.0,0
10768,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-27,2018-07-27 11:26:00,2018-07-27 11:06:00,7,11,4,3,-20.0,205.0,0
10769,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2018-07-27,2018-07-27 12:19:00,2018-07-27 12:03:00,7,12,4,3,-16.0,222.0,0
10771,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-27,2018-07-27 13:00:00,2018-07-27 13:04:00,7,13,4,3,4.0,114.0,1
10772,AA936 AAL936 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-27,2018-07-27 13:25:00,2018-07-27 13:44:00,7,13,4,3,19.0,216.0,1
10773,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-07-27,2018-07-27 14:31:00,2018-07-27 14:57:00,7,14,4,3,26.0,120.0,1
10774,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2018-07-27,2018-07-27 14:42:00,2018-07-27 14:34:00,7,14,4,3,-8.0,169.0,0
10775,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-27,2018-07-27 15:43:00,2018-07-27 16:11:00,7,15,4,3,28.0,192.0,1
10777,AA971 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-27,2018-07-27 15:51:00,2018-07-27 15:51:00,7,15,4,3,0.0,126.0,0
10778,AA2277 AAL2277 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-27,2018-07-27 16:56:00,2018-07-27 17:33:00,7,16,4,3,37.0,122.0,1
10779,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-27,2018-07-27 17:23:00,2018-07-27 17:43:00,7,17,4,3,20.0,106.0,1
10780,AF606 AFR606 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2018-07-27,2018-07-27 18:20:00,2018-07-27 18:34:00,7,18,4,3,14.0,95.0,1
10781,AA2483 AAL2483 American Airlines (AA / AAL),Fort Lauderdale (FLL / KFLL),2018-07-28,2018-07-28 08:11:00,2018-07-28 08:15:00,7,8,5,3,4.0,95.0,1
10783,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-28,2018-07-28 08:17:00,2018-07-28 08:12:00,7,8,5,3,-5.0,88.0,0
10784,AA377 AAL377 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-28,2018-07-28 09:14:00,2018-07-28 08:50:00,7,9,5,3,-24.0,92.0,0
10785,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2018-07-28,2018-07-28 09:51:00,2018-07-28 09:56:00,7,9,5,3,5.0,212.0,1
10786,B61609 JBU1609 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2018-07-28,2018-07-28 10:59:00,2018-07-28 10:57:00,7,10,5,3,-2.0,90.0,0
10787,AF619 AFR619 Air France (AF / AFR),Miami (MIA / KMIA),2018-07-28,2018-07-28 11:00:00,2018-07-28 10:55:00,7,11,5,3,-5.0,94.0,0
10789,AA1179 AAL1179 American Airlines (AA / AAL),New York (JFK / KJFK),2018-07-28,2018-07-28 11:26:00,2018-07-28 12:15:00,7,11,5,3,49.0,236.0,1
10790,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2018-07-28,2018-07-28 12:19:00,2018-07-28 12:08:00,7,12,5,3,-11.0,219.0,0
10791,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2018-07-28,2018-07-28 13:00:00,2018-07-28 12:44:00,7,13,5,3,-16.0,95.0,0
10792,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2018-07-28,2018-07-28 14:31:00,2018-07-28 14:34:00,7,14,5,3,3.0,106.0,1
